Date,low_regime,high_regime
2022-12-07,3.2295472155570006e-08,0.9999999677045269
2022-12-08,3.065389202226741e-08,0.9999999693461071
2022-12-09,1.9395660376433242e-08,0.9999999806043389
2022-12-12,2.336722144461021e-08,0.9999999766327778
2022-12-13,2.7968401101962866e-08,0.9999999720315983
2022-12-14,6.041628983290301e-08,0.9999999395837096
2022-12-15,5.771392054002257e-08,0.9999999422860788
2022-12-16,6.613126657686813e-08,0.9999999338687329
2022-12-19,3.665582758252095e-07,0.9999996334417236
2022-12-20,8.535403920889107e-07,0.9999991464596073
2022-12-21,1.8909401802199158e-06,0.9999981090598191
2022-12-22,3.6786999095051993e-07,0.9999996321300085
2022-12-23,4.7331586376306083e-07,0.9999995266841357
2022-12-26,3.569352429144418e-07,0.9999996430647566
2022-12-27,8.183961421225621e-07,0.9999991816038573
2022-12-28,2.79839465924256e-06,0.9999972016053402
2022-12-29,4.749177247573031e-06,0.9999952508227519
2022-12-30,4.189085725757647e-06,0.9999958109142737
2023-01-02,1.5284598360752087e-06,0.9999984715401634
2023-01-03,2.2442483991330904e-06,0.9999977557516005
2023-01-04,2.7084476957944725e-06,0.999997291552304
2023-01-05,2.6057877784477772e-06,0.9999973942122213
2023-01-06,2.247268085327647e-06,0.9999977527319145
2023-01-09,7.776870882368169e-07,0.9999992223129115
2023-01-10,6.264052856675694e-07,0.9999993735947139
2023-01-11,4.86384093163942e-07,0.9999995136159064
2023-01-12,2.606325039034028e-07,0.9999997393674956
2023-01-13,1.1549724220382828e-07,0.9999998845027572
2023-01-16,3.967542350419448e-07,0.9999996032457643
2023-01-17,4.080247384485476e-07,0.999999591975261
2023-01-18,4.937820041425436e-07,0.9999995062179953
2023-01-19,5.373148167544009e-07,0.9999994626851827
2023-01-20,3.30985619875852e-07,0.9999996690143795
2023-01-23,4.5089570402211934e-07,0.9999995491042953
2023-01-24,5.546230533615873e-07,0.9999994453769461
2023-01-25,5.138428096359241e-07,0.9999994861571898
2023-01-26,6.33280343638373e-07,0.999999366719656
2023-01-27,9.708866894792533e-07,0.9999990291133101
2023-01-30,7.011056806496355e-07,0.9999992988943188
2023-01-31,4.837901293803966e-07,0.99999951620987
2023-02-01,6.814886086408216e-07,0.9999993185113908
2023-02-02,7.605696674592893e-07,0.9999992394303318
2023-02-03,1.0075915369476186e-06,0.9999989924084622
2023-02-06,1.487030303527279e-06,0.9999985129696957
2023-02-07,1.8843668996842404e-06,0.9999981156330994
2023-02-08,3.39070676160131e-06,0.9999966092932375
2023-02-09,3.6880114171348497e-06,0.999996311988582
2023-02-10,5.033364717850893e-06,0.9999949666352812
2023-02-13,5.837012538638781e-06,0.9999941629874606
2023-02-14,5.567662962382768e-06,0.9999944323370369
2023-02-15,7.4707546047826735e-06,0.9999925292453945
2023-02-16,7.97965209765165e-06,0.9999920203479017
2023-02-17,6.036263808265351e-06,0.9999939637361909
2023-02-20,6.900246225799581e-06,0.9999930997537733
2023-02-21,1.1688442326924189e-05,0.9999883115576721
2023-02-22,1.6705145278715907e-05,0.9999832948547202
2023-02-23,2.064807668686668e-05,0.9999793519233119
2023-02-24,2.2408955016688377e-05,0.9999775910449822
2023-02-27,1.9258544516506487e-05,0.9999807414554822
2023-02-28,2.240388425921575e-05,0.9999775961157394
2023-03-01,3.310583291745356e-05,0.9999668941670812
2023-03-02,5.6508966716866885e-05,0.9999434910332817
2023-03-03,0.00010277510446123795,0.9998972248955371
2023-03-06,0.00020327497126412054,0.9997967250287342
2023-03-07,0.0004065274657362845,0.9995934725342621
2023-03-08,0.00078285679806337,0.999217143201935
2023-03-09,0.001426344845880798,0.9985736551541178
2023-03-10,0.002617417602869516,0.9973825823971288
2023-03-13,0.004557830857408605,0.9954421691425899
2023-03-14,0.008561372839812877,0.9914386271601855
2023-03-15,0.016236052915090823,0.9837639470849076
2023-03-16,0.027307203956065756,0.9726927960439326
2023-03-17,0.03860694623590906,0.9613930537640895
2023-03-20,0.05275908276443964,0.9472409172355587
2023-03-21,0.07269758641178603,0.9273024135882123
2023-03-22,0.0952783938387741,0.9047216061612243
2023-03-23,0.12271113208036616,0.8772888679196321
2023-03-24,0.17087828514989492,0.8291217148501033
2023-03-27,0.22489004827289752,0.7751099517271007
2023-03-28,0.3033647737903191,0.6966352262096791
2023-03-29,0.4164431189409852,0.5835568810590132
2023-03-30,0.5435242543456025,0.45647574565439575
2023-03-31,0.6863476516911537,0.31365234830884425
2023-04-03,0.811803772417268,0.18819622758272994
2023-04-04,0.9104411501073271,0.08955884989267077
2023-04-05,0.9666209286249183,0.03337907137507943
2023-04-06,0.990575898579779,0.009424101420218912
2023-04-07,0.9971026138335685,0.0028973861664295117
2023-04-10,0.9991952115162246,0.0008047884837734023
2023-04-11,0.9997591052493231,0.00024089475067488975
2023-04-12,0.999941637734477,5.836226552095499e-05
2023-04-13,0.9999813870797277,1.8612920270341255e-05
2023-04-14,0.9999922805930079,7.719406990090597e-06
2023-04-17,0.9999941572534442,5.842746553745489e-06
2023-04-18,0.9999944509935397,5.549006458182248e-06
2023-04-19,0.999994230049183,5.769950814965151e-06
2023-04-20,0.9999938540544218,6.145945576118378e-06
2023-04-21,0.9999935052641641,6.494735833676057e-06
2023-04-24,0.99999318344025,6.816559747864662e-06
2023-04-25,0.9999923200725551,7.679927442790215e-06
2023-04-26,0.9999935917033226,6.4082966752365196e-06
2023-04-27,0.999990619761221,9.380238776864881e-06
2023-04-28,0.9999810328236572,1.8967176340691442e-05
2023-05-01,0.9999695360472535,3.0463952744474578e-05
2023-05-02,0.9999364333355591,6.356666443886754e-05
2023-05-03,0.9998649983960701,0.0001350016039278242
2023-05-04,0.9997938497976713,0.00020615020232671435
2023-05-05,0.9997084831853336,0.00029151681466457703
2023-05-08,0.9996365798329838,0.000363420167014301
2023-05-09,0.9995823029625232,0.00041769703747507336
2023-05-10,0.9995467784309904,0.0004532215690079062
2023-05-11,0.9996110098598041,0.00038899014019415904
2023-05-12,0.9997326274834641,0.0002673725165342114
2023-05-15,0.9998733053131184,0.00012669468688017565
2023-05-16,0.9999450032931879,5.49967068103182e-05
2023-05-17,0.9999693297226192,3.067027737920457e-05
2023-05-18,0.9999794400034293,2.055999656904091e-05
2023-05-19,0.999982814697539,1.7185302459448626e-05
2023-05-22,0.9999853232136803,1.4676786318049584e-05
2023-05-23,0.9999852177272244,1.4782272773754312e-05
2023-05-24,0.9999855556463187,1.4444353679316351e-05
2023-05-25,0.9999825290651873,1.7470934810929552e-05
2023-05-26,0.9999791811100661,2.0818889932206723e-05
2023-05-29,0.9999843298897154,1.567011028273587e-05
2023-05-30,0.9999851018328971,1.4898167101266305e-05
2023-05-31,0.9999907793476701,9.220652328313985e-06
2023-06-01,0.9999911176321556,8.88236784273623e-06
2023-06-02,0.999990966866763,9.033133235481748e-06
2023-06-05,0.9999915691648475,8.430835150914578e-06
2023-06-06,0.9999936420554381,6.357944560591429e-06
2023-06-07,0.9999948525567492,5.147443249388834e-06
2023-06-08,0.9999954026124279,4.597387570668732e-06
2023-06-09,0.9999965537181066,3.4462818919651877e-06
2023-06-12,0.999997701128954,2.298871044756308e-06
2023-06-13,0.9999980381045771,1.9618954214965278e-06
2023-06-14,0.9999979131387646,2.086861234226687e-06
2023-06-15,0.9999975988431812,2.4011568176261966e-06
2023-06-16,0.9999978174288452,2.1825711535771208e-06
2023-06-19,0.9999978920296719,2.1079703268570903e-06
2023-06-20,0.9999983122672507,1.6877327482024518e-06
2023-06-21,0.9999978101845349,2.1898154639426613e-06
2023-06-22,0.9999949207414084,5.079258590584137e-06
2023-06-23,0.9999973415751379,2.6584248613283673e-06
2023-06-26,0.9999981965975806,1.8034024187158416e-06
2023-06-27,0.9999987507578783,1.2492421208900427e-06
2023-06-28,0.9999989490116089,1.050988390193539e-06
2023-06-29,0.9999992247464251,7.752535739298934e-07
2023-06-30,0.9999995523134191,4.4768658000928723e-07
2023-07-03,0.9999996370122094,3.6298778973960796e-07
2023-07-04,0.9999997520807344,2.4791926480808107e-07
2023-07-05,0.9999997160276423,2.8397235680908983e-07
2023-07-06,0.9999997694543276,2.3054567173367395e-07
2023-07-07,0.9999997707544012,2.2924559818133079e-07
2023-07-10,0.999999760548467,2.3945153221759397e-07
2023-07-11,0.9999997043439376,2.9565606172257685e-07
2023-07-12,0.9999997200777417,2.7992225751754064e-07
2023-07-13,0.9999996936255703,3.0637442890753347e-07
2023-07-14,0.9999997020614736,2.9793852579985954e-07
2023-07-17,0.9999996941130223,3.058869771040354e-07
2023-07-18,0.999999739312868,2.6068713129197047e-07
2023-07-19,0.9999997952488145,2.0475118490478896e-07
2023-07-20,0.9999997678280642,2.321719352218379e-07
2023-07-21,0.9999997548110356,2.451889638922602e-07
2023-07-24,0.9999997186134717,2.8138652774329074e-07
2023-07-25,0.9999997286754259,2.7132457330379577e-07
2023-07-26,0.9999996845224717,3.1547752774100755e-07
2023-07-27,0.9999997362344307,2.637655686616429e-07
2023-07-28,0.9999998115666393,1.8843336016334955e-07
2023-07-31,0.9999997824491097,2.1755088995031007e-07
2023-08-01,0.9999998290208412,1.7097915851158284e-07
2023-08-02,0.9999998911868977,1.0881310196503573e-07
2023-08-03,0.9999998965741285,1.0342587118348148e-07
2023-08-04,0.9999999243087064,7.569129331689001e-08
2023-08-07,0.9999999201809562,7.981904356349733e-08
2023-08-08,0.9999999436600674,5.6339932436326165e-08
2023-08-09,0.9999999396146957,6.038530398970607e-08
2023-08-10,0.9999999454853905,5.4514609245882316e-08
2023-08-11,0.9999999688209524,3.1179047180516964e-08
2023-08-14,0.9999999415339201,5.846607954925818e-08
2023-08-15,0.9999999615537533,3.8446246601285764e-08
2023-08-16,0.9999998969487472,1.0305125256572791e-07
2023-08-17,0.9999998962867048,1.0371329494629909e-07
2023-08-18,0.9999998860786448,1.1392135488667244e-07
2023-08-21,0.9999998692600786,1.3073992099664265e-07
2023-08-22,0.9999999018304854,9.816951418114106e-08
2023-08-23,0.9999998838577799,1.1614221960933764e-07
2023-08-24,0.9999999021519408,9.78480588574679e-08
2023-08-25,0.9999999076756807,9.232431877184853e-08
2023-08-28,0.9999998966494353,1.0335056415322174e-07
2023-08-29,0.9999999163609878,8.363901173446293e-08
2023-08-30,0.9999999289779182,7.10220813261114e-08
2023-08-31,0.999999924601281,7.539871855798634e-08
2023-09-01,0.9999999329417197,6.705827984932034e-08
2023-09-04,0.9999999395337562,6.046624344698039e-08
2023-09-05,0.9999999406340656,5.9365934066263536e-08
2023-09-06,0.9999999565579188,4.3442080790735404e-08
2023-09-07,0.9999999575654349,4.243456454606923e-08
2023-09-08,0.9999999518296354,4.817036420923969e-08
2023-09-11,0.9999999092387203,9.07612793369876e-08
2023-09-12,0.9999999264526002,7.354739940457275e-08
2023-09-13,0.999999931321036,6.867896363753499e-08
2023-09-14,0.9999999226136632,7.738633654227598e-08
2023-09-15,0.9999999384326352,6.156736469338056e-08
2023-09-18,0.9999999321155139,6.788448611875674e-08
2023-09-19,0.9999999265695317,7.34304681216203e-08
2023-09-20,0.9999999269932904,7.300670956897047e-08
2023-09-21,0.999999928204025,7.17959751466162e-08
2023-09-22,0.9999999312355075,6.876449263336177e-08
2023-09-25,0.9999999063521916,9.364780852578719e-08
2023-09-26,0.9999999411209266,5.887907354675618e-08
2023-09-27,0.9999999422250156,5.777498465262589e-08
2023-09-28,0.9999999365961204,6.340387970506532e-08
2023-09-29,0.9999999527365928,4.726340726842181e-08
2023-10-02,0.9999999602085153,3.979148490697207e-08
2023-10-03,0.9999999632442267,3.675577374715381e-08
2023-10-04,0.9999999711575261,2.8842474203735687e-08
2023-10-05,0.9999999697962075,3.020379286112062e-08
2023-10-06,0.9999999747185612,2.5281439142614624e-08
2023-10-09,0.9999999674111482,3.258885212569304e-08
2023-10-10,0.9999999708506822,2.9149317977127345e-08
2023-10-11,0.9999999619817652,3.801823488909192e-08
2023-10-12,0.9999999499006355,5.0099364570161456e-08
2023-10-13,0.9999999496287338,5.037126615636721e-08
2023-10-16,0.9999999465635329,5.3436467283086136e-08
2023-10-17,0.9999999523463474,4.76536527795145e-08
2023-10-18,0.9999997822081687,2.1779183154310947e-07
2023-10-19,0.9999568500847937,4.314991520650495e-05
